area,habitaciones,banos,garaje,calidad,zona,tipo,anio,precio
143,3,4,0,Excelente,Pradera Dorada,Departamento,2011,4535124
277,5,4,2,Excelente,Marina Mazatlan,Casa,2022,22111843
84,2,1,1,Lujo,Villas del Rey,Departamento,2008,2443144
226,3,3,2,Excelente,Villas del Rey,Casa,1990,4517975
206,3,4,1,Excelente,Pradera Dorada,Casa,2024,6072934
164,3,3,1,Mala,Villas del Rey,Casa,2025,4719630
276,5,5,2,Regular,Zona Dorada,Departamento,2021,21285305
305,6,5,4,Buena,Centro,Casa,1996,8058884
146,3,4,1,Mala,Zona Dorada,Departamento,2010,11212145
129,3,4,2,Buena,Zona Dorada,Departamento,2010,11491153
75,2,2,0,Regular,Centro,Departamento,2011,2694882
269,5,3,3,Mala,Villas del Rey,Casa,2004,5246703
378,4,2,4,Mala,Villas del Rey,Casa,2022,6787932
202,3,3,2,Lujo,Centro,Casa,2017,7936369
231,3,2,1,Lujo,Pradera Dorada,Casa,2008,6214131
298,4,4,4,Regular,Pradera Dorada,Casa,2019,8026211
276,4,2,4,Buena,Cerritos,Casa,2007,11997933
264,5,3,2,Lujo,Marina Mazatlan,Departamento,2025,28280870
82,3,2,0,Regular,Centro,Departamento,2024,3855538
182,4,4,1,Excelente,Marina Mazatlan,Departamento,2004,17297657
284,4,4,4,Lujo,Marina Mazatlan,Casa,2005,22982941
284,5,4,4,Buena,Zona Dorada,Casa,2004,22042126
283,4,3,2,Lujo,Marina Mazatlan,Casa,2025,28477975
152,3,3,2,Regular,Marina Mazatlan,Departamento,1991,9278100
317,4,3,3,Excelente,Centro,Casa,2026,10374722
203,4,3,2,Buena,Zona Dorada,Departamento,2026,19099254
261,5,5,4,Buena,Zona Dorada,Casa,2025,24203016
60,1,2,0,Lujo,Marina Mazatlan,Casa,2019,6210178
353,6,3,4,Lujo,Villas del Rey,Casa,2024,10033601
382,5,5,2,Excelente,Marina Mazatlan,Casa,2011,28045196
405,6,5,3,Lujo,Zona Dorada,Casa,2022,36290079
83,2,2,0,Lujo,Centro,Casa,2017,3628671
87,2,1,0,Excelente,Cerritos,Casa,2026,4547157
212,3,2,2,Lujo,Cerritos,Departamento,1990,7802225
253,6,5,0,Mala,Pradera Dorada,Departamento,2016,7104758
298,6,4,2,Lujo,Zona Dorada,Casa,1996,22689847
87,2,1,0,Excelente,Zona Dorada,Casa,1995,5754901
422,4,4,4,Buena,Pradera Dorada,Casa,2004,9398121
186,4,2,1,Excelente,Centro,Departamento,2004,6590258
250,4,4,0,Buena,Zona Dorada,Departamento,2019,22575843
236,4,2,0,Excelente,Marina Mazatlan,Departamento,2012,19432784
357,6,3,4,Regular,Villas del Rey,Casa,1998,6916670
308,5,5,3,Excelente,Centro,Casa,2022,11194343
198,4,2,2,Buena,Zona Dorada,Departamento,2016,15923401
91,2,2,0,Regular,Villas del Rey,Casa,2001,1537522
258,6,5,3,Mala,Villas del Rey,Casa,2010,6494487
46,1,2,1,Lujo,Centro,Departamento,1993,2307833
182,3,3,0,Buena,Zona Dorada,Departamento,1996,13253819
129,3,2,2,Lujo,Pradera Dorada,Casa,2009,3829242
156,3,2,2,Lujo,Centro,Departamento,2010,5725920
268,6,4,3,Excelente,Marina Mazatlan,Casa,2008,20295606
178,4,3,2,Lujo,Pradera Dorada,Casa,2019,5895880
293,4,3,2,Mala,Cerritos,Departamento,2019,10722354
73,2,2,0,Mala,Marina Mazatlan,Casa,2025,4743840
117,3,3,0,Excelente,Cerritos,Casa,2004,4799624
249,4,4,1,Excelente,Zona Dorada,Casa,2018,19837971
431,5,3,3,Buena,Zona Dorada,Casa,1995,24463332
222,3,2,2,Mala,Centro,Departamento,2019,5674130
293,5,4,3,Lujo,Centro,Casa,2022,12689038
259,4,4,0,Buena,Marina Mazatlan,Departamento,2009,19654816
230,4,2,1,Regular,Marina Mazatlan,Casa,1991,10833572
238,3,2,2,Lujo,Cerritos,Casa,2022,11379869
430,4,3,2,Excelente,Zona Dorada,Casa,1996,28196961
265,6,3,3,Excelente,Villas del Rey,Casa,1997,6242260
202,3,4,1,Lujo,Pradera Dorada,Departamento,2003,5777814
93,3,4,0,Regular,Centro,Casa,2001,3046343
62,2,2,1,Excelente,Marina Mazatlan,Casa,2001,4131882
126,2,2,2,Mala,Pradera Dorada,Departamento,1998,2763902
68,2,1,1,Regular,Zona Dorada,Casa,2002,4810422
450,5,4,3,Buena,Cerritos,Casa,2009,16739556
199,4,2,1,Regular,Zona Dorada,Casa,2019,15436570
278,6,4,1,Lujo,Marina Mazatlan,Departamento,2010,27021867
202,3,4,2,Lujo,Pradera Dorada,Casa,2019,6859326
93,2,1,0,Lujo,Villas del Rey,Departamento,2025,3045866
261,5,5,2,Excelente,Marina Mazatlan,Departamento,1997,18081186
428,4,3,4,Buena,Zona Dorada,Casa,2001,22152552
285,6,4,4,Lujo,Villas del Rey,Casa,2007,7899066
380,5,5,4,Buena,Zona Dorada,Casa,2002,25124550
165,4,3,0,Excelente,Pradera Dorada,Departamento,2003,4264954
424,6,3,4,Buena,Zona Dorada,Casa,2014,30111557
158,4,3,2,Regular,Villas del Rey,Departamento,2006,4774988
186,4,3,2,Excelente,Zona Dorada,Casa,2016,14538205
143,3,3,0,Excelente,Marina Mazatlan,Departamento,2017,13141202
148,3,4,1,Excelente,Marina Mazatlan,Casa,2012,12212508
177,4,4,2,Mala,Pradera Dorada,Departamento,2017,5615703
315,6,3,2,Lujo,Centro,Casa,2004,11888427
266,5,3,2,Regular,Villas del Rey,Casa,1999,4647930
113,3,4,0,Excelente,Marina Mazatlan,Departamento,2017,12386423
204,3,3,0,Lujo,Pradera Dorada,Departamento,2006,6183201
161,3,2,0,Regular,Zona Dorada,Departamento,2018,13676401
158,3,4,1,Lujo,Centro,Casa,1992,5434269
71,2,2,0,Mala,Zona Dorada,Casa,2015,4578756
450,4,2,3,Lujo,Zona Dorada,Casa,2002,34250417
208,3,3,2,Regular,Villas del Rey,Departamento,2007,4676912
54,1,2,0,Mala,Centro,Departamento,2012,1850495
169,3,3,2,Buena,Zona Dorada,Casa,2004,13110105
117,2,1,0,Regular,Marina Mazatlan,Casa,2014,6611505
148,3,2,0,Lujo,Marina Mazatlan,Departamento,1999,11444494
176,4,4,1,Excelente,Marina Mazatlan,Departamento,2012,15402431
352,5,3,4,Regular,Marina Mazatlan,Casa,1997,18091487
244,4,4,2,Lujo,Marina Mazatlan,Casa,2022,23489748
91,2,1,1,Lujo,Centro,Departamento,2021,4017214
171,4,3,1,Excelente,Centro,Departamento,2020,6072752
267,6,3,2,Excelente,Villas del Rey,Casa,2009,6258792
200,3,3,0,Mala,Centro,Departamento,2010,5521541
136,2,1,2,Mala,Zona Dorada,Casa,1998,6157485
321,6,3,3,Buena,Zona Dorada,Casa,2023,26226515
73,1,1,2,Regular,Marina Mazatlan,Departamento,2020,6238430
375,6,5,3,Mala,Pradera Dorada,Casa,1999,7062322
112,3,4,0,Buena,Centro,Casa,2015,3419672
253,6,5,2,Lujo,Pradera Dorada,Casa,1993,7013846
233,3,4,2,Excelente,Cerritos,Departamento,2007,10661657
314,4,4,2,Buena,Centro,Casa,1996,7368235
283,6,5,2,Buena,Centro,Departamento,2024,10293385
219,4,2,2,Regular,Zona Dorada,Departamento,1998,12241863
130,2,1,0,Regular,Zona Dorada,Departamento,2015,10488241
78,1,2,1,Lujo,Villas del Rey,Departamento,1993,2160471
158,3,3,0,Lujo,Pradera Dorada,Departamento,2015,4763147
202,4,3,2,Buena,Centro,Casa,2006,6422569
221,4,4,1,Regular,Centro,Departamento,2014,7017838
183,4,3,1,Regular,Villas del Rey,Casa,2011,4718827
145,3,2,2,Regular,Marina Mazatlan,Departamento,1993,9841416
122,2,1,0,Mala,Zona Dorada,Departamento,2012,7843292
262,4,2,1,Lujo,Centro,Departamento,2010,8934343
133,2,2,2,Buena,Centro,Departamento,2014,4641383
370,5,3,3,Excelente,Centro,Casa,2006,11171300
111,3,2,1,Buena,Pradera Dorada,Casa,1991,2637483
182,4,4,1,Excelente,Cerritos,Casa,2010,9528063
227,4,2,0,Excelente,Pradera Dorada,Departamento,2006,5329664
425,4,2,2,Lujo,Marina Mazatlan,Casa,2020,33053379
345,4,3,2,Regular,Cerritos,Casa,2024,16273646
410,4,4,2,Mala,Cerritos,Casa,1997,10490729
397,4,2,4,Mala,Centro,Casa,2024,10636203
142,2,2,2,Buena,Villas del Rey,Departamento,2003,3203757
385,4,2,3,Excelente,Villas del Rey,Casa,1992,6479181
392,6,3,4,Lujo,Cerritos,Casa,2019,20704088
435,6,3,4,Lujo,Zona Dorada,Casa,1999,27146262
76,1,1,0,Regular,Marina Mazatlan,Departamento,2003,5623293
309,5,4,2,Lujo,Cerritos,Casa,1996,11919109
125,3,4,2,Excelente,Marina Mazatlan,Departamento,2025,13216288
423,4,4,3,Buena,Marina Mazatlan,Casa,1997,19585448
173,4,3,2,Excelente,Villas del Rey,Departamento,2001,4134903
279,6,3,3,Buena,Villas del Rey,Casa,2005,6282750
128,2,2,2,Regular,Pradera Dorada,Casa,2016,3365802
220,4,4,0,Buena,Pradera Dorada,Departamento,2013,5129237
83,3,4,0,Lujo,Pradera Dorada,Departamento,2022,4008700
83,2,1,0,Regular,Zona Dorada,Casa,1991,4649530
450,5,5,2,Mala,Marina Mazatlan,Casa,2005,24011975
285,4,2,3,Regular,Villas del Rey,Casa,2017,6735709
371,4,3,2,Buena,Pradera Dorada,Casa,2014,8497320
157,3,3,0,Mala,Zona Dorada,Departamento,2019,12770883
58,2,1,2,Regular,Pradera Dorada,Departamento,2016,1856055
53,1,1,1,Buena,Cerritos,Departamento,2018,2631212
65,1,2,2,Mala,Centro,Departamento,2023,2784432
331,5,3,4,Mala,Zona Dorada,Casa,2020,18929968
353,5,3,3,Lujo,Marina Mazatlan,Casa,1994,20845020
119,3,3,2,Lujo,Centro,Departamento,1999,4590769
106,2,2,0,Regular,Zona Dorada,Casa,1997,6285052
188,3,2,1,Mala,Cerritos,Departamento,2026,7075544
444,5,4,3,Lujo,Villas del Rey,Casa,1993,9314361
405,6,3,4,Lujo,Villas del Rey,Casa,2000,7485624
309,4,2,3,Mala,Marina Mazatlan,Casa,1994,14253191
146,3,3,1,Excelente,Centro,Departamento,2020,5905237
161,3,2,1,Buena,Centro,Casa,2016,5345326
141,2,1,1,Buena,Marina Mazatlan,Departamento,2020,12356430
336,4,2,2,Lujo,Cerritos,Casa,2025,18655770
273,4,4,2,Buena,Villas del Rey,Departamento,2010,5921202
153,4,4,1,Mala,Centro,Casa,2018,4695222
117,2,1,0,Lujo,Cerritos,Casa,2025,6028667
202,3,3,0,Lujo,Zona Dorada,Departamento,2018,21634966
171,4,3,1,Lujo,Centro,Casa,2005,6442296
219,4,3,2,Excelente,Villas del Rey,Departamento,2008,6019302
167,4,2,0,Regular,Centro,Departamento,1991,3915482
445,4,2,4,Buena,Zona Dorada,Casa,2009,26957642
214,4,4,1,Excelente,Centro,Casa,2014,7252350
135,3,3,2,Lujo,Zona Dorada,Casa,2003,13128604
351,6,3,2,Mala,Cerritos,Casa,2018,12396902
118,2,1,0,Excelente,Villas del Rey,Departamento,2025,3268251
96,3,2,1,Excelente,Marina Mazatlan,Casa,1991,5998194
98,2,1,1,Buena,Cerritos,Departamento,1993,3425243
176,3,2,2,Regular,Pradera Dorada,Casa,1990,3350945
188,3,3,2,Lujo,Pradera Dorada,Departamento,2021,6239070
212,3,3,0,Buena,Marina Mazatlan,Departamento,2009,16332867
294,6,4,4,Mala,Marina Mazatlan,Casa,2003,17094734
165,4,3,1,Regular,Villas del Rey,Departamento,2010,3767669
366,4,2,2,Lujo,Zona Dorada,Casa,1991,22465720
125,3,2,1,Buena,Villas del Rey,Casa,1998,2539196
271,4,2,1,Mala,Centro,Departamento,2022,7077893
187,4,2,1,Excelente,Pradera Dorada,Casa,2010,5561917
87,3,4,0,Buena,Marina Mazatlan,Casa,1992,5053024
160,3,2,1,Mala,Marina Mazatlan,Casa,2018,9633306
365,4,2,4,Buena,Villas del Rey,Casa,1990,5419585
279,6,4,2,Regular,Villas del Rey,Casa,1997,5089484
110,2,2,0,Excelente,Villas del Rey,Departamento,2015,2828778
102,2,2,2,Buena,Pradera Dorada,Departamento,2020,4061386
68,1,1,2,Excelente,Zona Dorada,Departamento,2026,7428533
72,1,1,0,Excelente,Villas del Rey,Departamento,1995,1531224
219,3,2,1,Mala,Cerritos,Departamento,2000,6539364
116,3,2,1,Buena,Cerritos,Casa,2013,5200002
218,4,3,1,Excelente,Cerritos,Casa,2017,10404780
66,1,1,0,Lujo,Cerritos,Departamento,2015,3415087
142,2,2,2,Excelente,Zona Dorada,Casa,2017,13037740
296,5,3,1,Regular,Cerritos,Departamento,2001,9172297
150,2,1,2,Buena,Marina Mazatlan,Departamento,1990,8833374
161,3,3,2,Buena,Pradera Dorada,Departamento,2019,5045147
418,4,3,4,Mala,Centro,Casa,2008,10324146
64,2,2,1,Excelente,Pradera Dorada,Departamento,1996,2274522
174,4,2,2,Mala,Cerritos,Departamento,2017,6632807
314,6,3,3,Lujo,Cerritos,Casa,2009,14610111
222,3,2,1,Lujo,Marina Mazatlan,Casa,1991,12925916
101,2,2,1,Mala,Pradera Dorada,Casa,1997,2270732
66,1,1,1,Buena,Centro,Casa,2026,2468975
178,4,2,1,Lujo,Marina Mazatlan,Departamento,2024,19401497
270,5,4,2,Buena,Pradera Dorada,Departamento,2025,8033611
185,3,3,2,Mala,Pradera Dorada,Casa,2000,3356141
96,3,4,1,Mala,Villas del Rey,Departamento,2014,3125423
350,5,3,3,Buena,Cerritos,Casa,2021,15278721
442,4,3,3,Mala,Centro,Casa,1999,8704158
96,2,2,1,Mala,Cerritos,Departamento,2007,3391715
255,5,5,1,Regular,Zona Dorada,Departamento,2012,21563502
166,4,2,2,Buena,Pradera Dorada,Departamento,1998,4207145
227,4,2,1,Regular,Centro,Casa,2014,6600598
172,3,2,2,Excelente,Marina Mazatlan,Departamento,2012,15838531
288,6,5,4,Lujo,Villas del Rey,Casa,2003,8763337
308,5,5,4,Buena,Centro,Casa,2009,11041617
170,3,2,1,Regular,Villas del Rey,Casa,2021,3930021
258,5,4,0,Mala,Centro,Departamento,2026,8028555
216,3,3,0,Mala,Marina Mazatlan,Departamento,2023,17005269
239,3,2,2,Mala,Villas del Rey,Departamento,2006,4213056
164,3,4,2,Mala,Cerritos,Departamento,1992,5906245
430,4,4,4,Regular,Zona Dorada,Casa,1994,23093566
285,6,4,2,Mala,Zona Dorada,Departamento,2022,20916023
167,3,2,0,Regular,Villas del Rey,Departamento,2019,3999565
368,6,4,2,Buena,Centro,Casa,2019,12062684
172,3,3,2,Mala,Zona Dorada,Departamento,2016,11152562
232,3,3,1,Buena,Cerritos,Departamento,1995,7348401
105,2,1,2,Lujo,Marina Mazatlan,Departamento,1990,8010533
208,3,2,0,Mala,Marina Mazatlan,Departamento,2018,14018322
197,4,2,0,Excelente,Villas del Rey,Departamento,2023,5068914
192,4,2,1,Mala,Pradera Dorada,Casa,2013,4619302
252,6,3,4,Buena,Pradera Dorada,Casa,2007,6889499
174,4,3,1,Buena,Villas del Rey,Casa,2008,4262567
126,3,3,1,Mala,Centro,Casa,2018,4165544
219,4,3,2,Excelente,Cerritos,Casa,1999,8392376
215,4,4,1,Excelente,Zona Dorada,Casa,2026,19180992
432,4,3,4,Lujo,Villas del Rey,Casa,2009,11045273
379,4,3,4,Regular,Cerritos,Casa,2016,15422181
137,2,1,1,Regular,Zona Dorada,Departamento,2003,9619885
142,3,3,2,Lujo,Villas del Rey,Casa,2020,4780035
199,3,4,1,Lujo,Centro,Departamento,1995,5882469
147,3,4,1,Lujo,Cerritos,Casa,2011,7272739
178,3,4,1,Regular,Pradera Dorada,Departamento,2006,4308728
275,4,4,3,Regular,Zona Dorada,Casa,2011,17969463
251,4,3,4,Mala,Cerritos,Casa,1998,7150527
142,3,4,2,Lujo,Zona Dorada,Departamento,1993,11342624
420,6,5,3,Regular,Pradera Dorada,Casa,2019,9237143
213,4,2,1,Buena,Centro,Casa,1992,5417708
131,2,2,1,Excelente,Villas del Rey,Casa,1990,2742532
448,4,4,2,Excelente,Zona Dorada,Casa,1995,24540241
231,3,4,0,Excelente,Marina Mazatlan,Departamento,2026,25087361
66,2,1,1,Regular,Pradera Dorada,Departamento,2004,1710494
129,3,4,1,Excelente,Cerritos,Departamento,2010,6413391
266,6,3,2,Lujo,Pradera Dorada,Departamento,2021,7886713
174,4,3,1,Buena,Marina Mazatlan,Departamento,2013,12082667
64,1,2,0,Excelente,Villas del Rey,Departamento,2018,2172534
203,4,3,1,Lujo,Marina Mazatlan,Casa,2013,16755298
147,2,2,0,Regular,Pradera Dorada,Departamento,2024,4490826
113,2,1,2,Excelente,Zona Dorada,Departamento,2010,9827237
232,4,4,0,Regular,Zona Dorada,Departamento,2025,21851728
119,2,1,0,Lujo,Marina Mazatlan,Casa,2022,10843181
300,5,5,2,Mala,Centro,Departamento,2019,8573753
68,2,2,2,Regular,Zona Dorada,Departamento,2024,7373619
231,4,3,0,Lujo,Cerritos,Departamento,1991,8467532
253,5,5,1,Excelente,Zona Dorada,Departamento,2012,25846517
104,3,3,0,Regular,Pradera Dorada,Departamento,2020,2985493
217,3,2,0,Buena,Villas del Rey,Departamento,2002,4816719
101,3,2,1,Regular,Centro,Departamento,2017,3815881
135,2,1,0,Regular,Zona Dorada,Departamento,2005,10190103
184,4,3,1,Buena,Centro,Departamento,2018,6229996
202,4,3,2,Excelente,Centro,Casa,2004,6968032
184,4,4,2,Buena,Centro,Departamento,2014,6312124
298,4,4,3,Regular,Pradera Dorada,Casa,2015,7190589
402,4,2,3,Buena,Marina Mazatlan,Casa,2024,28536056
131,3,4,2,Mala,Zona Dorada,Casa,2017,9747277
290,4,4,3,Regular,Marina Mazatlan,Casa,1997,14242640
275,5,3,1,Regular,Centro,Departamento,1997,5728561
426,5,3,2,Buena,Zona Dorada,Casa,2017,32092297
214,3,2,1,Mala,Centro,Casa,2018,4970447
220,4,2,2,Excelente,Zona Dorada,Casa,1993,14304096
213,4,2,2,Lujo,Villas del Rey,Departamento,1992,5065680
59,2,1,0,Buena,Centro,Departamento,2024,2586396
239,3,4,2,Buena,Centro,Departamento,2024,8843347
206,3,3,1,Lujo,Centro,Casa,2022,8405529
293,6,3,1,Excelente,Marina Mazatlan,Departamento,2017,27579605
128,3,3,2,Regular,Centro,Casa,1997,3247414
134,3,2,1,Lujo,Marina Mazatlan,Departamento,1992,10998831
415,6,4,4,Regular,Marina Mazatlan,Casa,2021,26218738
245,3,3,0,Regular,Marina Mazatlan,Departamento,2024,20674529
112,3,3,0,Regular,Cerritos,Casa,2011,4466333
159,4,3,2,Regular,Zona Dorada,Departamento,1999,9880876
285,4,2,3,Lujo,Villas del Rey,Casa,2020,8081357
197,3,3,2,Regular,Zona Dorada,Departamento,1994,13442331
187,3,2,0,Lujo,Villas del Rey,Departamento,2013,4547357
58,2,2,2,Buena,Centro,Departamento,2015,2534192
104,3,4,0,Lujo,Pradera Dorada,Departamento,2009,3430912
281,6,4,2,Regular,Centro,Casa,2021,9836146
202,4,4,1,Excelente,Pradera Dorada,Departamento,1998,4700964
216,4,2,0,Excelente,Centro,Departamento,2025,8493927
89,2,2,0,Lujo,Marina Mazatlan,Departamento,2023,11473607
295,6,4,0,Lujo,Centro,Departamento,2013,10513631
330,6,4,4,Excelente,Marina Mazatlan,Casa,2002,25470674
63,1,2,0,Buena,Villas del Rey,Casa,1995,1387935
262,5,4,0,Buena,Villas del Rey,Departamento,2004,5345187
73,1,1,0,Excelente,Cerritos,Casa,2005,3224070
288,5,5,4,Mala,Zona Dorada,Casa,2009,16208438
195,3,3,0,Buena,Pradera Dorada,Departamento,2008,4815115
129,3,2,2,Excelente,Zona Dorada,Casa,2001,7980784
268,4,3,0,Buena,Centro,Departamento,2026,9490622
112,2,2,1,Regular,Pradera Dorada,Casa,1994,2764441
148,3,3,1,Lujo,Villas del Rey,Departamento,2024,4413658
142,2,2,2,Buena,Villas del Rey,Departamento,2008,3174306
95,3,2,2,Buena,Villas del Rey,Departamento,2011,2748618
270,4,4,2,Excelente,Pradera Dorada,Departamento,2006,6550749
78,1,2,1,Regular,Centro,Casa,1995,2094871
178,4,4,0,Lujo,Villas del Rey,Departamento,2020,5462827
230,4,3,0,Mala,Centro,Departamento,2008,5515834
158,3,2,2,Excelente,Centro,Casa,1991,4463029
93,3,2,1,Mala,Marina Mazatlan,Departamento,2007,6175814
396,5,5,4,Lujo,Centro,Casa,2025,16091594
265,4,4,2,Regular,Villas del Rey,Casa,1990,4692266
275,5,4,3,Mala,Marina Mazatlan,Casa,2020,16269699
227,3,2,2,Regular,Pradera Dorada,Casa,2010,5554730
66,2,2,1,Lujo,Zona Dorada,Departamento,1999,5389175
289,5,4,0,Excelente,Villas del Rey,Departamento,2000,6205967
286,6,4,4,Regular,Cerritos,Casa,1993,8915992
189,4,2,1,Mala,Centro,Departamento,1998,4068264
243,3,2,1,Lujo,Villas del Rey,Casa,2024,7373749
257,4,4,4,Mala,Marina Mazatlan,Casa,2016,16977669
61,2,2,1,Buena,Centro,Casa,2020,3384680
138,2,1,2,Regular,Centro,Casa,2002,3488851
114,3,4,1,Lujo,Centro,Departamento,2006,5906560
314,5,4,2,Excelente,Zona Dorada,Casa,2000,18804370
158,3,2,1,Lujo,Marina Mazatlan,Casa,2017,13374709
161,3,2,0,Regular,Pradera Dorada,Departamento,1990,2976160
355,5,5,3,Regular,Pradera Dorada,Casa,2016,9717349
156,3,2,0,Regular,Pradera Dorada,Departamento,2019,3783400
271,6,3,2,Buena,Zona Dorada,Departamento,2012,23521104
286,5,3,0,Excelente,Cerritos,Departamento,2001,10398704
170,3,3,1,Excelente,Centro,Casa,2026,7105021
171,3,4,0,Regular,Zona Dorada,Departamento,2014,14042053
198,4,4,0,Buena,Centro,Departamento,1995,5505423
127,3,2,2,Excelente,Marina Mazatlan,Departamento,2021,11412305
91,3,2,0,Excelente,Villas del Rey,Casa,1994,2111533
89,2,1,1,Buena,Marina Mazatlan,Departamento,2006,7431406
278,5,4,2,Buena,Pradera Dorada,Departamento,2024,7869085
162,3,2,1,Lujo,Pradera Dorada,Departamento,2010,4731931
175,4,2,1,Mala,Cerritos,Departamento,2009,6204667
191,4,3,2,Regular,Zona Dorada,Departamento,2005,13714037
438,4,3,4,Mala,Marina Mazatlan,Casa,2017,23227723
404,4,2,2,Regular,Zona Dorada,Casa,2019,29094896
155,3,2,0,Mala,Pradera Dorada,Departamento,2015,3746022
139,3,2,2,Lujo,Pradera Dorada,Casa,2019,4529736
285,4,4,4,Regular,Centro,Casa,1990,7208033
125,3,4,0,Mala,Cerritos,Departamento,2002,5497522
323,5,5,4,Regular,Villas del Rey,Casa,2010,8069356
222,3,4,2,Mala,Pradera Dorada,Casa,2012,5306460
308,5,5,2,Lujo,Zona Dorada,Casa,1996,23417213
167,3,4,1,Lujo,Centro,Departamento,2016,6692052
404,6,5,4,Mala,Centro,Casa,1990,8719439
72,1,1,0,Lujo,Cerritos,Departamento,2002,3926455
212,4,4,1,Mala,Cerritos,Casa,1992,6189305
162,3,4,1,Regular,Cerritos,Departamento,1995,5711097
416,4,2,4,Lujo,Zona Dorada,Casa,2008,31417273
153,4,2,2,Regular,Zona Dorada,Casa,2024,11702260
96,2,1,0,Lujo,Cerritos,Departamento,1999,3675730
80,1,1,1,Buena,Centro,Departamento,1996,2066786
242,4,2,1,Mala,Centro,Casa,2007,5962684
146,3,4,2,Buena,Cerritos,Casa,2003,6500686
255,6,4,1,Lujo,Marina Mazatlan,Departamento,2007,26251086
385,4,2,4,Regular,Villas del Rey,Casa,1996,5653858
277,6,3,1,Buena,Zona Dorada,Departamento,2017,26251121
178,3,2,1,Excelente,Marina Mazatlan,Casa,1998,9782797
201,4,2,2,Excelente,Villas del Rey,Departamento,1995,4553783
96,3,4,0,Excelente,Villas del Rey,Casa,2008,3664908
77,1,2,0,Mala,Villas del Rey,Departamento,2019,2008844
411,5,4,3,Lujo,Marina Mazatlan,Casa,1994,23708748
192,4,3,0,Mala,Zona Dorada,Departamento,2005,12797571
84,2,2,0,Mala,Pradera Dorada,Casa,2009,2311699
272,6,5,3,Lujo,Villas del Rey,Casa,2008,7577386
79,2,1,0,Mala,Pradera Dorada,Departamento,1991,1374331
115,3,3,1,Buena,Pradera Dorada,Departamento,2022,4039491
99,3,2,2,Excelente,Pradera Dorada,Departamento,2002,3439167
122,2,1,2,Regular,Marina Mazatlan,Departamento,2023,9235628
58,2,2,1,Lujo,Pradera Dorada,Departamento,1996,1885819
274,4,3,3,Lujo,Centro,Casa,2022,10502336
84,3,2,2,Lujo,Zona Dorada,Departamento,1999,8214382
58,1,2,0,Excelente,Villas del Rey,Departamento,2004,2050425
65,2,2,0,Excelente,Villas del Rey,Casa,2007,2153611
160,4,3,1,Excelente,Marina Mazatlan,Departamento,2004,15053548
225,3,4,2,Regular,Villas del Rey,Departamento,2020,6083152
282,4,2,4,Excelente,Villas del Rey,Casa,2003,6541072
258,5,5,0,Mala,Zona Dorada,Departamento,2016,18612910
233,3,2,1,Excelente,Cerritos,Departamento,1994,8821066
258,5,3,3,Excelente,Centro,Casa,2016,9174222
75,2,2,1,Mala,Villas del Rey,Casa,2018,2255475
194,4,4,0,Excelente,Pradera Dorada,Departamento,1999,5060317
84,3,3,0,Excelente,Villas del Rey,Departamento,2010,2981160
226,4,4,1,Buena,Pradera Dorada,Casa,2017,7281828
75,2,2,0,Mala,Villas del Rey,Casa,2016,2454050
118,3,2,0,Lujo,Marina Mazatlan,Casa,2009,10619761
383,4,4,4,Mala,Villas del Rey,Casa,1994,5276234
108,3,3,0,Mala,Zona Dorada,Departamento,2013,7718753
100,3,3,0,Buena,Villas del Rey,Departamento,2020,3233132
260,5,5,2,Excelente,Marina Mazatlan,Casa,1997,15210295
70,2,1,1,Lujo,Centro,Casa,1995,2162467
342,4,3,2,Lujo,Zona Dorada,Casa,2002,30717010
241,4,2,2,Lujo,Pradera Dorada,Casa,2000,6449770
222,3,4,2,Buena,Marina Mazatlan,Departamento,2016,19259003
240,3,4,2,Lujo,Centro,Departamento,2001,7552863
219,4,3,2,Lujo,Villas del Rey,Casa,2019,5869054
409,5,4,2,Mala,Pradera Dorada,Casa,2013,8067564
50,1,1,2,Regular,Pradera Dorada,Departamento,1997,1079606
428,6,5,3,Regular,Marina Mazatlan,Casa,2024,31424077
124,3,2,0,Regular,Centro,Departamento,2003,4091750
186,4,3,0,Buena,Centro,Departamento,2007,6249115
277,5,5,3,Lujo,Cerritos,Casa,2022,15844995
278,6,3,1,Regular,Cerritos,Departamento,2023,11745919
143,3,4,2,Regular,Cerritos,Departamento,2004,5695376
138,3,2,1,Regular,Villas del Rey,Departamento,2009,3539325
73,2,1,1,Regular,Zona Dorada,Casa,2020,5109345
175,4,3,2,Buena,Marina Mazatlan,Departamento,1990,11675771
78,2,1,0,Lujo,Marina Mazatlan,Departamento,2004,6730737
231,3,4,1,Regular,Pradera Dorada,Departamento,2003,5715992
441,6,4,2,Lujo,Villas del Rey,Casa,1990,9212779
136,3,3,1,Excelente,Zona Dorada,Casa,2006,11308080
172,4,3,2,Mala,Pradera Dorada,Departamento,1997,3768625
70,2,1,0,Regular,Zona Dorada,Casa,2012,4458158
196,3,4,2,Mala,Cerritos,Departamento,2008,6802917
169,4,3,2,Excelente,Marina Mazatlan,Departamento,2009,13580611
384,6,3,3,Mala,Villas del Rey,Casa,2012,7300704
442,5,3,4,Mala,Centro,Casa,2007,10656600
48,1,1,0,Lujo,Centro,Departamento,1994,1554906
340,6,3,3,Lujo,Centro,Casa,2013,11283878
178,4,3,2,Lujo,Zona Dorada,Departamento,2015,18743455
